ticker,forecastType,reportType,endDate,publishDate,actPubtime,updateTime,NIncAPChgrLL,NIncAPChgrUPL,intime
200550,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 16:52:40,2020-08-27 19:04:03,100.0,150.0,1
000550,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 16:52:40,2020-08-27 19:04:03,100.0,150.0,1
002603,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 16:52:41,2020-08-27 19:04:03,70.0,80.0,1
002829,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 17:02:44,2020-08-27 19:04:03,1127.71,1373.25,1
000965,22,Q3,2020-09-30,2020-08-28 09:00:00,2020-08-27 17:22:52,2020-08-27 19:04:03,130.22,522.23,1
000965,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 17:22:52,2020-08-27 19:04:03,365.47,431.84,1
002787,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 18:05:40,2020-08-27 20:09:33,30.0,55.0,1
002214,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 18:20:46,2020-08-27 21:04:42,260.41,315.02,1
002437,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 18:58:41,2020-08-27 22:05:53,99.8,119.13,1
688301,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 19:12:13,2020-08-28 04:08:24,293.0,366.0,1
000691,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 21:21:41,2020-08-27 23:04:47,405.86,497.61,1
002616,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 21:58:43,2020-08-27 23:04:47,30.0,60.0,1
002432,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 22:26:40,2020-08-28 06:24:41,501.96,577.32,1
300095,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-27 22:54:51,2020-08-28 00:03:46,130.0,160.0,1
300095,22,Q3,2020-09-30,2020-08-28 09:00:00,2020-08-27 22:54:51,2020-08-28 00:03:46,87.34,160.62,1
300887,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-28 00:36:46,2020-08-28 04:08:24,24.99,39.01,1
300888,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-28 00:58:42,2020-08-28 05:02:19,349.65,349.65,1
002310,22,Q3,2020-09-30,2020-08-29 09:00:00,2020-08-28 20:14:52,2020-08-28 22:23:39,932.29,3283.5,1
002030,22,CQ3,2020-09-30,2020-08-29 09:00:00,2020-08-28 20:26:42,2020-08-28 22:05:39,1272.06,1646.26,1
000703,22,CQ3,2020-09-30,2020-08-29 09:00:00,2020-08-28 21:28:38,2020-08-29 01:03:39,35.52,53.59,1
A19263,22,CQ3,2020-09-30,2020-08-28 09:00:00,2020-08-28 21:32:54,2020-08-29 02:04:32,2.71,20.11,0
A19274,22,S1,2020-06-30,2020-08-28 09:00:00,2020-08-28 21:32:56,2020-08-29 02:04:32,97.84,97.84,0
002594,22,CQ3,2020-09-30,2020-08-29 09:00:00,2020-08-28 21:34:41,2020-08-28 23:04:58,77.86,90.56,1
002592,22,CQ3,2020-09-30,2020-08-29 09:00:00,2020-08-28 22:20:42,2020-08-28 23:04:58,131.2,183.21,1
688390,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 15:06:12,2020-08-31 02:04:45,141.96,141.96,1
002229,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 16:20:44,2020-08-30 20:06:29,654.37,931.3,1
002692,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 16:20:45,2020-08-30 18:06:11,106.95,127.8,1
002919,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 16:20:50,2020-08-30 20:06:29,40.0,80.0,1
000976,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 16:21:58,2020-08-30 17:02:31,30.09,50.99,1
002349,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 16:28:51,2020-08-30 23:04:05,146.97,170.45,1
002266,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 16:28:51,2020-08-30 23:04:07,87.11,129.34,1
300882,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-30 18:32:44,2020-08-31 01:03:12,23.61,35.97,1
605358,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-31 00:04:14,2020-08-31 01:03:12,0.0,18.45,1
002984,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-31 00:06:44,2020-08-31 01:03:12,4.17,13.64,1
003002,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-31 00:06:47,2020-09-08 13:28:43,5.13,8.58,1
688513,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-08-31 19:06:14,2020-09-01 09:03:50,21.14,36.94,1
688536,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-08-31 19:12:11,2020-08-31 21:07:56,200.23,311.24,1
A19255,22,CQ3,2020-09-30,2020-08-31 09:00:00,2020-08-31 22:05:29,2020-09-01 20:22:40,11.46,21.3,0
003005,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-08-31 23:44:53,2020-09-01 09:03:50,50.41,73.55,1
003006,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-08-31 23:44:54,2020-09-16 09:41:38,45.0,55.0,1
688386,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 00:00:00,2020-09-03 14:05:42,5.11,32.34,1
688093,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 00:00:00,2020-09-04 11:32:57,48.75,70.26,1
603112,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 00:06:13,2020-09-01 09:03:50,17.48,31.03,1
605116,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 00:06:15,2020-09-01 09:03:50,29.64,29.64,1
300892,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 01:22:43,2020-09-01 09:03:50,50.48,50.48,1
A19290,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 18:34:11,2020-09-01 21:06:31,0.2,9.74,0
A19275,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 19:05:07,2020-09-01 20:22:41,29.47,42.34,0
688127,22,CQ3,2020-09-30,2020-09-02 09:00:00,2020-09-01 19:18:11,2020-09-01 20:22:41,68.66,74.87,1
002999,22,CQ3,2020-09-30,2020-09-02 09:00:00,2020-09-01 20:31:43,2020-09-02 09:05:49,0.0,9.13,1
300339,22,Q3,2020-09-30,2020-09-01 09:00:00,2020-09-01 20:38:48,2020-09-02 09:05:49,5.0,20.0,0
A19261,22,CQ3,2020-09-30,2020-09-01 09:00:00,2020-09-01 22:07:26,2020-09-02 15:07:05,27.35,59.19,0
003000,22,CQ3,2020-09-30,2020-09-02 09:00:00,2020-09-01 23:59:11,2020-09-02 09:05:49,0.0,10.0,1
003001,22,CQ3,2020-09-30,2020-09-02 09:00:00,2020-09-01 23:59:11,2020-09-02 09:05:49,0.84,20.17,1
605369,22,CQ3,2020-09-30,2020-09-02 09:00:00,2020-09-02 00:06:09,2020-09-02 09:05:49,56.88,56.88,1
688095,22,CQ3,2020-09-30,2020-09-03 09:00:00,2020-09-02 19:15:16,2020-09-02 21:04:09,112.84,148.34,1
688526,22,CQ3,2020-09-30,2020-09-03 09:00:00,2020-09-02 19:15:16,2020-09-03 08:10:34,41.43,49.29,1
A19264,22,CQ3,2020-09-30,2020-09-02 09:00:00,2020-09-02 22:33:55,2020-09-03 14:05:42,97.92,146.05,0
A19264,22,S1,2020-06-30,2020-09-02 09:00:00,2020-09-02 22:33:55,2020-09-03 14:05:42,62.17,72.52,0
601702,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-03 19:06:06,2020-09-04 08:09:07,13.49,18.22,1
605198,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-04 00:06:14,2020-09-04 09:03:28,2.5,7.05,1
003005,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-04 16:18:45,2020-09-04 22:06:04,50.41,73.55,0
002803,22,CQ3,2020-09-30,2020-09-05 09:00:00,2020-09-04 17:08:49,2020-09-04 19:04:51,83.68,98.78,1
002803,22,Q3,2020-09-30,2020-09-05 09:00:00,2020-09-04 17:08:49,2020-09-04 19:04:51,100.25,142.11,1
A19277,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-04 18:33:05,2020-09-04 21:02:54,23.85,39.15,0
A19281,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-04 18:33:22,2020-09-04 20:09:35,113.52,124.75,0
300802,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-04 20:28:52,2020-09-04 21:02:54,0.07,6.13,0
300802,22,Q3,2020-09-30,2020-09-04 09:00:00,2020-09-04 20:28:52,2020-09-04 21:02:54,41.82,65.65,0
300068,22,CQ3,2020-09-30,2020-09-04 09:00:00,2020-09-04 21:06:54,2020-09-05 15:04:41,40.0,70.0,0
300068,22,Q3,2020-09-30,2020-09-04 09:00:00,2020-09-04 21:06:54,2020-09-05 15:04:40,104.0,232.0,0
688095,22,CQ3,2020-09-30,2020-09-07 09:00:00,2020-09-06 15:03:14,2020-09-07 09:05:07,112.84,148.34,1
003002,22,CQ3,2020-09-30,2020-09-07 09:00:00,2020-09-06 23:30:41,2020-09-07 09:05:08,5.13,8.58,1
300893,22,CQ3,2020-09-30,2020-09-07 09:00:00,2020-09-06 23:30:48,2020-09-07 09:05:08,2.53,6.19,1
300895,22,CQ3,2020-09-30,2020-09-07 09:00:00,2020-09-06 23:30:50,2020-09-07 09:05:08,11.01,11.01,1
605111,22,CQ3,2020-09-30,2020-09-07 09:00:00,2020-09-07 00:06:13,2020-09-07 08:11:32,44.82,52.69,1
688595,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-07 19:21:12,2020-09-07 20:09:15,142.95,162.23,1
A19262,22,CQ3,2020-09-30,2020-09-07 09:00:00,2020-09-07 22:33:04,2020-09-08 15:04:09,99.58,130.29,0
003010,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-08 00:02:22,2020-09-08 09:04:36,3.46,24.04,1
003006,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-08 00:02:22,2020-09-16 09:41:38,45.0,55.0,1
605116,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-08 00:09:10,2020-09-08 09:04:36,29.64,29.64,1
601187,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-08 00:09:10,2020-09-08 09:04:36,10.0,15.0,1
A19304,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-08 17:04:23,2020-09-08 21:03:41,18.91,34.2,0
A19260,22,CQ3,2020-09-30,2020-09-08 09:00:00,2020-09-08 17:07:38,2020-09-08 20:06:43,9.47,31.36,0
688585,22,CQ3,2020-09-30,2020-09-09 09:00:00,2020-09-08 19:12:12,2020-09-08 22:04:59,24.89,24.89,1
003005,22,CQ3,2020-09-30,2020-09-09 09:00:00,2020-09-08 23:20:42,2020-09-09 09:07:15,50.41,73.55,1
300896,22,CQ3,2020-09-30,2020-09-09 09:00:00,2020-09-08 23:20:49,2020-09-09 08:16:47,18.01,27.09,1
605009,22,CQ3,2020-09-30,2020-09-10 09:00:00,2020-09-09 19:15:09,2020-09-10 09:04:29,110.0,160.0,1
688577,22,CQ3,2020-09-30,2020-09-10 09:00:00,2020-09-09 19:15:09,2020-09-09 20:13:59,44.14,60.61,1
688093,22,CQ3,2020-09-30,2020-09-10 09:00:00,2020-09-09 19:21:10,2020-09-09 20:13:59,48.75,70.26,1
300886,22,CQ3,2020-09-30,2020-09-10 09:00:00,2020-09-09 20:30:51,2020-09-09 21:04:13,12.51,12.51,1
605099,22,CQ3,2020-09-30,2020-09-10 09:00:00,2020-09-10 00:04:12,2020-09-10 09:04:29,27.0,50.0,1
688301,22,CQ3,2020-09-30,2020-09-11 09:00:00,2020-09-10 19:06:09,2020-09-10 20:12:49,293.0,366.0,1
300887,22,CQ3,2020-09-30,2020-09-11 09:00:00,2020-09-10 20:56:48,2020-09-11 10:53:30,24.99,39.01,1
300888,22,CQ3,2020-09-30,2020-09-11 09:00:00,2020-09-10 22:20:45,2020-09-11 09:07:11,349.65,349.65,1
A19299,22,CQ3,2020-09-30,2020-09-11 09:00:00,2020-09-11 19:33:19,2020-09-11 21:05:03,128.07,128.07,0
A19295,22,CQ3,2020-09-30,2020-09-11 09:00:00,2020-09-11 19:35:50,2020-09-11 20:08:44,7.27,20.64,0
002232,22,CQ3,2020-09-30,2020-09-12 09:00:00,2020-09-11 19:36:39,2020-09-11 20:08:44,69.89,119.61,1
300562,22,Q3,2020-09-30,2020-09-14 09:00:00,2020-09-13 16:40:42,2020-09-14 09:06:56,91.08,148.71,1
300562,22,CQ3,2020-09-30,2020-09-14 09:00:00,2020-09-13 16:40:42,2020-09-14 09:06:56,100.0,130.0,1
300897,22,CQ3,2020-09-30,2020-09-14 09:00:00,2020-09-13 23:56:47,2020-09-14 09:06:56,28.49,28.49,1
605369,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-14 19:09:12,2020-09-15 09:04:34,56.88,56.88,1
688577,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-14 19:18:14,2020-09-15 09:04:34,44.14,60.61,1
688536,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-14 19:24:15,2020-09-14 20:10:18,200.23,311.24,1
300892,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-14 20:26:44,2020-09-14 21:04:14,50.48,50.48,1
003010,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-14 23:56:41,2020-09-15 09:04:33,3.46,24.04,1
688133,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-15 00:00:00,2020-09-16 17:12:01,2.2,24.9,1
601187,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-15 00:15:11,2020-09-15 09:04:34,10.0,15.0,1
605111,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-15 00:15:11,2020-09-15 09:04:34,44.82,52.69,1
000661,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-15 07:46:53,2020-09-15 09:04:34,75.0,85.0,1
A19325,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-15 17:07:25,2020-09-15 20:08:26,1363.5,1363.5,0
002290,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-15 17:16:40,2020-09-15 20:08:25,111.28,112.69,1
688330,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-15 19:12:14,2020-09-15 21:06:18,19.63,39.11,1
603112,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-15 19:20:15,2020-09-16 09:04:58,17.48,31.03,1
688127,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-15 19:22:37,2020-09-15 21:06:18,68.66,74.87,1
A19315,22,CQ3,2020-09-30,2020-09-15 09:00:00,2020-09-15 22:03:20,2020-09-16 11:02:51,169.0,211.0,0
300180,22,Q3,2020-09-30,2020-09-16 09:00:00,2020-09-16 15:36:45,2020-09-16 17:12:01,100.0,130.0,0
300180,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-16 15:36:45,2020-09-16 17:12:01,54.0,71.0,0
601615,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-16 16:34:12,2020-09-16 17:12:01,55.76,75.23,1
688526,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-16 19:12:12,2020-09-16 21:05:43,41.43,49.29,1
605198,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-16 19:14:08,2020-09-17 09:05:51,2.5,7.05,1
A19283,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-16 20:03:36,2020-09-18 10:43:18,26.33,34.44,0
A19298,22,CQ3,2020-09-30,2020-09-16 09:00:00,2020-09-16 20:05:02,2020-09-16 22:07:27,12.0,22.0,0
003011,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-16 20:30:46,2020-09-17 09:05:51,30.0,30.0,1
A19306,22,S1,2020-06-30,2020-09-16 09:00:00,2020-09-16 20:33:49,2020-09-16 22:07:27,18.0,23.0,0
605099,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-17 00:04:09,2020-09-17 09:05:51,27.0,50.0,1
300226,22,Q3,2020-09-30,2020-09-17 09:00:00,2020-09-17 17:54:41,2020-09-18 19:04:42,3.8,57.17,0
605116,22,CQ3,2020-09-30,2020-09-18 09:00:00,2020-09-17 19:12:08,2020-09-18 08:11:48,29.64,29.64,1
300841,22,Q3,2020-09-30,2020-09-17 09:00:00,2020-09-17 19:54:50,2020-09-18 09:07:31,3751.39,4563.3,0
300627,22,Q3,2020-09-30,2020-09-17 09:00:00,2020-09-17 19:54:50,2020-09-17 23:06:22,117.06,133.6,0
300841,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-17 19:54:50,2020-09-18 00:05:22,267.37,301.28,0
300627,22,CQ3,2020-09-30,2020-09-17 09:00:00,2020-09-17 19:54:50,2020-09-17 23:06:21,51.2,56.9,0
300999,22,CQ3,2020-09-30,2020-09-18 09:00:00,2020-09-18 02:01:22,2020-09-18 09:07:31,15.0,30.0,1
002324,22,CQ3,2020-09-30,2020-09-19 09:00:00,2020-09-18 16:06:41,2020-09-18 17:07:49,225.0,275.0,1
A19322,22,S1,2020-06-30,2020-09-18 09:00:00,2020-09-18 18:05:04,2020-09-18 21:06:13,35.85,61.53,0
A19294,22,CQ3,2020-09-30,2020-09-18 09:00:00,2020-09-18 18:07:03,2020-09-18 21:06:13,48.57,65.71,0
688526,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 15:06:10,2020-09-21 09:08:24,41.43,49.29,1
688386,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 15:06:10,2020-09-21 09:08:24,5.11,32.34,1
003005,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 16:42:43,2020-09-21 09:08:24,50.41,73.55,1
003002,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 16:42:43,2020-09-21 09:08:24,5.13,8.58,1
300893,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 16:44:43,2020-09-21 09:08:24,2.53,6.19,1
300895,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 16:44:44,2020-09-21 09:08:24,11.01,11.01,1
300898,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-20 23:42:44,2020-09-21 09:08:24,1.09,10.69,1
000902,22,CQ3,2020-09-30,2020-09-22 09:00:00,2020-09-21 16:54:50,2020-09-21 17:06:33,12.63,25.08,1
000902,22,Q3,2020-09-30,2020-09-22 09:00:00,2020-09-21 16:54:50,2020-09-21 17:06:33,1757.65,2433.16,1
A19328,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-21 17:04:55,2020-09-21 18:11:49,24.99,24.99,0
000055,22,Q3,2020-09-30,2020-09-22 09:00:00,2020-09-21 18:40:47,2020-09-21 20:08:30,103.96,217.58,1
200055,22,CQ3,2020-09-30,2020-09-22 09:00:00,2020-09-21 18:40:47,2020-09-21 20:08:30,30.0,50.0,1
200055,22,Q3,2020-09-30,2020-09-22 09:00:00,2020-09-21 18:40:47,2020-09-21 20:08:30,103.96,217.58,1
000055,22,CQ3,2020-09-30,2020-09-22 09:00:00,2020-09-21 18:40:47,2020-09-21 20:08:30,30.0,50.0,1
300496,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-21 18:40:49,2020-09-21 20:08:30,80.0,100.0,0
300496,22,Q3,2020-09-30,2020-09-21 09:00:00,2020-09-21 18:40:49,2020-09-21 20:08:30,56.58,102.89,0
688595,22,CQ3,2020-09-30,2020-09-22 09:00:00,2020-09-21 19:12:15,2020-09-21 21:06:05,142.95,162.23,1
A19292,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-21 20:33:43,2020-09-21 22:07:12,2.4,13.18,0
A19265,22,CQ3,2020-09-30,2020-09-21 09:00:00,2020-09-21 20:34:47,2020-09-21 22:07:12,6.44,6.44,0
002056,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-22 16:48:53,2020-09-22 18:09:13,24.05,34.72,1
002056,22,Q3,2020-09-30,2020-09-23 09:00:00,2020-09-22 16:48:53,2020-09-22 18:09:13,55.0,85.0,1
688585,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-22 19:06:13,2020-09-22 20:07:16,24.89,24.89,1
002985,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-22 19:32:51,2020-09-22 21:05:44,55.0,60.0,1
002985,22,Q3,2020-09-30,2020-09-23 09:00:00,2020-09-22 19:32:51,2020-09-22 21:05:44,19.82,31.75,1
688788,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-22 19:57:13,2020-09-22 21:05:44,43.41,130.71,1
300896,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-22 21:06:46,2020-09-23 09:06:43,18.01,27.09,1
003013,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-23 00:06:43,2020-09-23 09:06:43,16.23,21.64,1
003015,22,CQ3,2020-09-30,2020-09-23 09:00:00,2020-09-23 00:18:43,2020-09-23 09:06:43,3.69,3.69,1
688093,22,CQ3,2020-09-30,2020-09-24 09:00:00,2020-09-23 19:09:12,2020-09-23 20:10:06,48.75,70.26,1
002998,22,CQ3,2020-09-30,2020-09-24 09:00:00,2020-09-23 20:28:41,2020-09-24 09:08:23,51.22,68.15,1
003010,22,CQ3,2020-09-30,2020-09-24 09:00:00,2020-09-23 20:30:48,2020-09-24 09:08:23,3.46,24.04,1
003009,22,CQ3,2020-09-30,2020-09-24 09:00:00,2020-09-23 20:42:44,2020-09-24 09:08:23,38.55,38.55,1
002878,22,Q3,2020-09-30,2020-09-25 09:00:00,2020-09-24 16:26:48,2020-09-24 17:06:57,71.0,145.0,1
002878,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 16:26:48,2020-09-24 19:43:08,30.0,50.0,1
002568,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 16:26:48,2020-09-24 17:06:57,60.0,70.0,1
000536,22,Q3,2020-09-30,2020-09-25 09:00:00,2020-09-24 17:01:38,2020-09-24 18:09:58,259.94,272.74,1
000536,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 17:01:38,2020-09-24 18:09:58,136.84,143.53,1
002562,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 18:10:44,2020-09-24 19:04:30,368.17,508.62,1
002832,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 18:14:52,2020-09-24 19:04:30,10.0,15.0,1
002832,22,Q3,2020-09-30,2020-09-25 09:00:00,2020-09-24 18:14:52,2020-09-24 19:04:30,31.83,43.16,1
605111,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 19:06:12,2020-09-25 08:14:26,44.82,52.69,1
002772,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-24 19:24:51,2020-09-24 20:10:16,170.0,210.0,1
300305,22,Q3,2020-09-30,2020-09-26 09:00:00,2020-09-25 15:42:47,2020-09-25 21:06:29,4.76,63.6,1
300305,22,CQ3,2020-09-30,2020-09-26 09:00:00,2020-09-25 15:42:47,2020-09-25 21:06:29,10.0,30.0,1
002444,22,CQ3,2020-09-30,2020-09-26 09:00:00,2020-09-25 16:04:51,2020-09-25 20:09:01,40.0,50.0,1
002444,22,Q3,2020-09-30,2020-09-26 09:00:00,2020-09-25 16:04:51,2020-09-25 20:09:01,36.5,62.16,1
002176,22,CQ3,2020-09-30,2020-09-26 09:00:00,2020-09-25 16:36:51,2020-09-25 21:06:29,208.6,285.75,1
A19277,22,CQ3,2020-09-30,2020-09-25 09:00:00,2020-09-25 23:04:20,2020-09-28 11:04:26,23.85,39.15,0
688179,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-27 15:06:13,2020-09-28 09:06:47,2.56,13.83,1
000739,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-27 17:24:50,2020-09-28 09:06:47,41.33,50.6,1
000739,22,Q3,2020-09-30,2020-09-28 09:00:00,2020-09-27 17:24:50,2020-09-28 09:06:47,19.73,46.26,1
300480,22,Q3,2020-09-30,2020-09-28 09:00:00,2020-09-27 17:38:48,2020-09-28 09:06:47,30.0,100.0,1
300480,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-27 17:38:48,2020-09-28 09:06:47,30.0,50.0,1
300617,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-27 17:50:41,2020-09-28 09:06:47,106.55,150.04,1
300617,22,Q3,2020-09-30,2020-09-28 09:00:00,2020-09-27 17:50:41,2020-09-28 09:06:47,210.84,422.23,1
300443,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-28 08:08:49,2020-09-28 09:06:47,138.0,150.69,1
300443,22,Q3,2020-09-30,2020-09-28 09:00:00,2020-09-28 08:08:49,2020-09-28 09:06:47,160.0,190.0,1
300822,22,Q3,2020-09-30,2020-09-28 09:00:00,2020-09-28 11:50:42,2020-09-28 14:05:52,34.01,58.38,0
300822,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-28 11:50:42,2020-09-28 14:05:52,13.82,22.57,0
002028,22,Q3,2020-09-30,2020-09-29 09:00:00,2020-09-28 16:35:41,2020-09-28 17:05:39,9.6,101.32,1
002028,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-28 16:35:41,2020-09-28 17:05:39,70.6,119.34,1
603949,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-28 17:34:40,2020-09-28 18:08:43,32.0,38.0,1
300146,22,Q3,2020-09-30,2020-09-28 09:00:00,2020-09-28 17:44:48,2020-09-28 18:08:43,20.0,40.0,0
300146,22,CQ3,2020-09-30,2020-09-28 09:00:00,2020-09-28 17:44:48,2020-09-28 18:08:43,5.0,25.0,0
605099,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-28 19:06:30,2020-09-29 09:06:19,27.0,50.0,1
688093,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-28 19:14:43,2020-09-29 09:06:19,48.75,70.26,1
300900,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-28 23:25:40,2020-09-29 09:06:19,13.38,43.68,1
002623,22,CQ3,2020-09-30,2020-09-30 09:00:00,2020-09-29 16:12:48,2020-09-29 17:07:24,3995.76,4284.19,1
002623,22,Q3,2020-09-30,2020-09-30 09:00:00,2020-09-29 16:12:48,2020-09-29 17:07:24,220.34,272.82,1
600521,22,CQ3,2020-09-30,2020-09-30 09:00:00,2020-09-29 17:36:38,2020-09-29 18:08:56,60.0,70.0,1
688330,22,CQ3,2020-09-30,2020-09-30 09:00:00,2020-09-29 19:07:40,2020-09-29 20:09:23,19.63,39.11,1
002515,22,Q3,2020-09-30,2020-09-30 09:00:00,2020-09-29 19:58:54,2020-09-29 20:09:23,153.77,274.61,1
002515,22,CQ3,2020-09-30,2020-09-30 09:00:00,2020-09-29 19:58:54,2020-09-29 20:09:23,78.94,99.99,1
A20490,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-29 20:05:12,2020-09-30 11:03:57,147.32,158.76,0
A19263,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-29 22:05:00,2020-09-30 10:08:43,2.71,20.11,0
688133,22,CQ3,2020-09-30,2020-09-30 09:00:00,2020-09-29 22:07:42,2020-09-30 09:11:37,2.2,24.9,1
A19325,22,CQ3,2020-09-30,2020-09-29 09:00:00,2020-09-29 23:35:12,2020-09-30 10:08:43,1363.5,1363.5,0
