,date,ndate,instrument,sname,hymc,forecast,forecasttype,increasel,increaset,zfpx,forecastcontent
782,2020-06-30,2020-07-14,002959.SZA,小熊电器,家电行业,increase,预增,80.0,110.0,95.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:22,995.07万元至26,827.58万元,同比上年增长:80%至110%。"
783,2020-06-30,2020-07-14,300209.SZA,天泽信息,软件服务,increase,略增,4.53,30.66,17.595,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,800万元至8,500万元,同比上年增长:4.53%至30.66%。"
784,2020-06-30,2020-07-14,300673.SZA,佩蒂股份,食品饮料,increase,预增,78.79,100.6,89.695,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,100万元至4,600万元,同比上年增长:78.79%至100.6%。"
785,2020-06-30,2020-07-14,000982.SZA,*ST中绒,纺织服装,increase,扭亏,101.21,101.39,101.3,预计2020年1-6月归属于上市公司股东的净利润盈利:700万元至800万元。
786,2020-06-30,2020-07-14,002030.SZA,达安基因,医药制造,increase,预增,924.57,1222.03,1073.3,"预计2020年1-6月归属于上市公司股东的净利润盈利:62,000.00万元-80,000.00万元,比上年同期上升924.57%-1,222.03%。"
787,2020-06-30,2020-07-14,000975.SZA,银泰黄金,有色金属,increase,略增,36.97,43.81,40.39,"预计2020年1-6月归属于上市公司股东的净利润盈利:60,000万元至63,000万元,同比上年增长:约36.97%至43.81%。"
788,2020-06-30,2020-07-14,600963.SHA,岳阳林纸,造纸印刷,increase,预增,365.36,434.31,399.835,"预计2020年1-6月归属于上市公司股东的净利润盈利:13,500万元至15,500万元,同比上年增长:365.36%至434.31%。"
789,2020-06-30,2020-07-14,600255.SHA,*ST梦舟,有色金属,increase,扭亏,684.71,724.35,704.53,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,900万元至6,300万元。"
790,2020-06-30,2020-07-14,000421.SZA,南京公用,公用事业,increase,预增,541.17,686.39,613.78,"预计2020年1-6月归属于上市公司股东的净利润盈利:36,579.13万元至44,864.3万元,同比上年增长:541.17%至686.39%。"
791,2020-06-30,2020-07-14,000409.SZA,ST地矿,综合行业,increase,扭亏,152.69,152.69,152.69,"预计2020年1-6月归属于上市公司股东的净利润盈利:约3,000万元。"
792,2020-06-30,2020-07-14,002049.SZA,紫光国微,电子元件,increase,预增,85.0,115.0,100.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:35,667.61万元至41,451.55万元,同比增长85%至115%。"
793,2020-06-30,2020-07-14,000589.SZA,贵州轮胎,汽车行业,increase,预增,82.93,115.22,99.075,"预计2020年1-6月归属于上市公司股东的净利润盈利:17,000万元至20,000万元,同比上年增长:82.93%至115.22%。"
794,2020-06-30,2020-07-14,000961.SZA,中南建设,房地产,increase,预增,50.0,70.0,60.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:196,800万元至223,100万元,同比上年增长:50%至70%。"
795,2020-06-30,2020-07-14,000930.SZA,中粮科技,农牧饲渔,increase,预增,72.0,115.0,93.5,"预计2020年1-6月归属于上市公司股东的净利润盈利:32,000万元至40,000万元,同比上年增长:72%至115%。"
796,2020-06-30,2020-07-14,000911.SZA,ST南糖,食品饮料,increase,扭亏,107.63,108.63,108.13,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,800万元至4,300万元,同比上年增长:107.63%至108.63%。"
797,2020-06-30,2020-07-14,000897.SZA,津滨发展,房地产,increase,扭亏,768.28,1054.69,911.485,"预计2020年1-6月归属于上市公司股东的净利润盈利:14,000万元至20,000万元。"
798,2020-06-30,2020-07-14,002012.SZA,凯恩股份,造纸印刷,increase,预增,105.99,180.9,143.445,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,300万元至4,500万元,同比上年增长:105.99%至180.9%。"
799,2020-06-30,2020-07-14,300139.SZA,晓程科技,电子元件,increase,扭亏,105.87,108.69,107.28,预计2020年1-6月归属于上市公司股东的净利润盈利:270万元至400万元。
800,2020-06-30,2020-07-14,000529.SZA,广弘控股,食品饮料,increase,预增,110.0,130.0,120.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:14,800万元至16,200万元,同比上年增长:110%至130%。"
801,2020-06-30,2020-07-14,000672.SZA,上峰水泥,水泥建材,increase,略增,3.15,6.31,4.73,"预计2020年1-6月归属于上市公司股东的净利润盈利:98,000万元至101,000万元,同比上年增长:3.15%至6.31%。"
802,2020-06-30,2020-07-14,000712.SZA,锦龙股份,多元金融,increase,预增,75.0,125.0,100.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:13,680万元至17,590万元,同比上年增长:75%至125%。"
803,2020-06-30,2020-07-14,002061.SZA,浙江交科,工程建设,increase,略增,0.86,25.65,13.255,"预计2020年1-6月归属于上市公司股东的净利润盈利:23,600万元至29,400万元,同比上年增长:0.86%至25.65%。"
804,2020-06-30,2020-07-14,000691.SZA,亚太实业,房地产,increase,预增,53.36,94.26,73.81,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,500万元至1,900万元。"
805,2020-06-30,2020-07-14,000539.SZA,粤电力A,电力行业,increase,略增,28.96,46.16,37.56,"预计2020年1-6月归属于上市公司股东的净利润盈利:75,000万元至85,000万元,同比上年增长:28.96%至46.16%。"
806,2020-06-30,2020-07-14,200539.SZA,粤电力B,电力行业,increase,略增,28.96,46.16,37.56,"预计2020年1-6月归属于上市公司股东的净利润盈利:75,000万元至85,000万元,同比上年增长:28.96%至46.16%。"
807,2020-06-30,2020-07-14,002945.SZA,华林证券,券商信托,increase,预增,50.27,55.74,53.005,"预计2020年1-6月归属于上市公司股东的净利润盈利:27,460.7万元至28,460.7万元,同比上年增长:50.27%至55.74%。"
808,2020-06-30,2020-07-14,002973.SZA,侨银环保,公用事业,increase,预增,180.0,210.0,195.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:17,063.21万元至18,891.41万元,同比上年增长:180%至210%。"
809,2020-06-30,2020-07-14,002912.SZA,中新赛克,软件服务,increase,略增,0.0,10.0,5.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,634.12万元至7,297.53万元,同比上年增长:0%至10%。"
810,2020-06-30,2020-07-13,300556.SZA,丝路视觉,软件服务,increase,预增,428.43,586.35,507.39,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,798.83万元至3,635.26万元,同比上年增长:428.43%至586.35%。"
811,2020-06-30,2020-07-13,300037.SZA,新宙邦,材料行业,increase,预增,70.0,80.0,75.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:22,787.75万元至24,128.21万元,同比上年增长:70%至80%。"
812,2020-06-30,2020-07-13,002489.SZA,浙江永强,木业家具,increase,预增,62.91,76.95,69.93,"预计2020年1-6月归属于上市公司股东的净利润盈利:58,000万元-63,000万元,同比上年增长:62.91%-76.95%。"
813,2020-06-30,2020-07-13,603058.SHA,永吉股份,造纸印刷,increase,预增,100.0,114.0,107.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:约7,550万元至8,050万元,同比上年增长:100%至114%。"
814,2020-06-30,2020-07-13,830978.SHA,先临三维,nan,increase,预增,2225.77,2558.03,2391.9,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,800万元至3,200万元,同比上年增长:2225.77%至2558.03%。"
815,2020-06-30,2020-07-13,300427.SZA,红相股份,输配电气,increase,略增,10.32,30.0,20.16,"预计2020年1-6月归属于上市公司股东的净利润盈利:15,700万元至18,500万元,同比上年增长:10.32%至30%。"
816,2020-06-30,2020-07-13,300533.SZA,冰川网络,软件服务,increase,略增,0.0,30.0,15.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:7,940.91万元至10,323.18万元,同比上年增长:0%至30%。"
817,2020-06-30,2020-07-13,300664.SZA,鹏鹞环保,环保工程,increase,略增,20.15,28.43,24.29,"预计2020年1-6月归属于上市公司股东的净利润盈利:14,500万元至15,500万元,同比上年增长:20.15%至28.43%。"
818,2020-06-30,2020-07-13,300397.SZA,天和防务,航天航空,increase,略增,40.0,50.0,45.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,170.63万元至6,611.39万元,同比上年增长:40%至50%。"
819,2020-06-30,2020-07-13,002157.SZA,正邦科技,农牧饲渔,increase,扭亏,954.79,991.16,972.975,"预计2020年1-6月归属于上市公司股东的净利润盈利:235,000万元至245,000万元,同比上年增长:954.79%至991.16%。"
820,2020-06-30,2020-07-13,002055.SZA,得润电子,电子元件,increase,预增,270.0,450.0,360.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:10,160万元至15,110万元,同比上年增长:270%至450%。"
821,2020-06-30,2020-07-13,603609.SHA,禾丰牧业,农牧饲渔,increase,预增,61.56,69.91,65.735,"预计2020年1-6月归属于上市公司股东的净利润盈利:58,000万元至61,000万元,同比上年增长:61.56%至69.91%。"
822,2020-06-30,2020-07-13,200017.SZA,*ST中华B,文教休闲,increase,扭亏,350.34,475.52,412.93,预计2020年1-6月归属于上市公司股东的净利润盈利:200万元至300万元。
823,2020-06-30,2020-07-13,000017.SZA,*ST中华A,文教休闲,increase,扭亏,350.34,475.52,412.93,预计2020年1-6月归属于上市公司股东的净利润盈利:200万元至300万元。
824,2020-06-30,2020-07-13,002511.SZA,中顺洁柔,造纸印刷,increase,预增,50.0,70.0,60.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:41,231.2万元至46,728.69万元,同比上年增长:50%至70%。"
825,2020-06-30,2020-07-13,300532.SZA,今天国际,软件服务,increase,略增,0.94,20.26,10.6,"预计2020年1-6月归属于上市公司股东的净利润盈利:4,700万元至5,600万元,同比上年增长:0.94%至20.26%。"
826,2020-06-30,2020-07-13,300402.SZA,宝色股份,专用设备,increase,预增,40.12,64.85,52.485,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,700万元至2,000万元,同比上年增长:40.12%至64.85%。"
827,2020-06-30,2020-07-13,002603.SZA,以岭药业,医药制造,increase,预增,50.0,60.0,55.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:68,215.89万元至72,763.62万元,同比上年增长:50%至60%。"
828,2020-06-30,2020-07-13,300211.SZA,亿通科技,通讯行业,increase,预增,82.2,110.54,96.37,"预计2020年1-6月归属于上市公司股东的净利润盈利:450万元至520万元,同比上年增长:82.2%至110.54%。"
829,2020-06-30,2020-07-13,300219.SZA,鸿利智汇,电子元件,increase,扭亏,104.2,106.3,105.25,"预计2020年1-6月归属于上市公司股东的净利润盈利:3,200万元至4,800万元。"
830,2020-06-30,2020-07-13,300119.SZA,瑞普生物,医药制造,increase,预增,65.0,75.0,70.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:14,246万元至15,110万元,同比上年增长:65%至75%。"
831,2020-06-30,2020-07-13,300235.SZA,方直科技,电子信息,increase,预增,78.0,98.0,88.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,591.96万元至1,770.83万元,同比上年增长:78%至98%。"
832,2020-06-30,2020-07-13,300019.SZA,硅宝科技,化工行业,increase,预增,55.0,85.0,70.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:6,923万元至8,262万元,同比上年增长:55%至85%。"
833,2020-06-30,2020-07-13,300610.SZA,晨化股份,化工行业,increase,预增,35.0,55.0,45.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,009万元至5,751万元,同比上年增长:35%至55%。"
834,2020-06-30,2020-07-13,300449.SZA,汉邦高科,安防设备,increase,预增,51.55,73.21,62.38,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,800万元至3,200万元,同比上年增长:51.55%至73.21%。"
835,2020-06-30,2020-07-13,002548.SZA,金新农,农牧饲渔,increase,预增,854.48,1028.02,941.25,"预计2020年1-6月归属于上市公司股东的净利润盈利:16,500万元至19,500万元,同比上年增长:854.48%至1028.02%。"
836,2020-06-30,2020-07-13,300671.SZA,富满电子,电子元件,increase,预增,76.24,101.41,88.825,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,100万元至2,400万元,同比上年增长:76.24%至101.41%。"
837,2020-06-30,2020-07-13,600143.SHA,金发科技,塑胶制品,increase,预增,359.8,379.61,369.705,"预计2020年1-6月归属于上市公司股东的净利润盈利:234,500万元至244,600万元。"
838,2020-06-30,2020-07-13,300707.SZA,威唐工业,汽车行业,increase,略增,6.19,30.32,18.255,"预计2020年1-6月归属于上市公司股东的净利润盈利:2,200万元至2,700万元,同比上年增长:6.19%至30.32%。"
839,2020-06-30,2020-07-13,300773.SZA,拉卡拉,软件服务,increase,略增,15.0,23.0,19.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:42,000万元至45,000万元,同比上年增长:15%至23%。"
840,2020-06-30,2020-07-13,002920.SZA,德赛西威,汽车行业,increase,预增,95.62,124.96,110.29,"预计2020年1-6月归属于上市公司股东的净利润盈利:20,000万元至23,000万元,同比上年增长:95.62%至124.96%。"
841,2020-06-30,2020-07-13,300696.SZA,爱乐达,航天航空,increase,略增,25.0,35.0,30.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,379.96万元至5,810.36万元,同比上年增长:25%至35%。"
842,2020-06-30,2020-07-13,837539.SHA,思瑞浦,nan,increase,预增,933.23,1162.83,1048.03,"预计2020年1-6月归属于上市公司股东的净利润盈利:10,260.65万元至12,540.80万元,同比上年增长:933.23%至1,162.83%。"
843,2020-06-30,2020-07-13,300660.SZA,江苏雷利,机械行业,increase,略增,0.0,20.0,10.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:11,860.21万元至14,232.25万元,同比上年增长:0%至20%。"
844,2020-06-30,2020-07-13,300653.SZA,正海生物,医疗行业,increase,略增,0.0,10.0,5.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:5,099.07万元至5,608.98万元,同比上年增长:0%至10%。"
845,2020-06-30,2020-07-13,300676.SZA,华大基因,医药制造,increase,预增,672.83,723.35,698.09,"预计2020年1-6月归属于上市公司股东的净利润盈利:153,000万元至163,000万元,同比上年增长:672.83%至723.35%。"
846,2020-06-30,2020-07-13,300498.SZA,温氏股份,农牧饲渔,increase,预增,189.24,207.32,198.28,"预计2020年1-6月归属于上市公司股东的净利润盈利:400,000万元至425,000万元,同比上年增长:189.24%至207.32%。"
847,2020-06-30,2020-07-11,600298.SHA,安琪酵母,食品饮料,increase,预增,50.0,60.0,55.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:69,642.28万元至74,285.1万元,同比上年增长:50%至60%。"
848,2020-06-30,2020-07-11,300413.SZA,芒果超媒,文化传媒,increase,略增,29.42,41.86,35.64,"预计2020年1-6月归属于上市公司股东的净利润盈利:104,000万元至114,000万元,同比上年增长:29.42%至41.86%。"
849,2020-06-30,2020-07-11,002817.SZA,黄山胶囊,医药制造,increase,略增,1.0,15.0,8.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:1,858.08万元至2,115.63万元,同比上年增长:1%至15%。"
850,2020-06-30,2020-07-11,300755.SZA,华致酒行,酿酒行业,increase,略增,5.03,7.03,6.03,"预计2020年1-6月归属于上市公司股东的净利润盈利:21,100万元至21,500万元,同比上年增长:5.03%至7.03%。"
851,2020-06-30,2020-07-11,000876.SZA,新希望,农牧饲渔,increase,预增,101.68,104.88,103.28,"预计2020年1-6月归属于上市公司股东的净利润盈利:315,000万元至320,000万元,同比上年增长:101.68%至104.88%。"
852,2020-06-30,2020-07-11,002605.SZA,姚记科技,文教休闲,increase,预增,440.0,490.0,465.0,"预计2020年1-6月归属于上市公司股东的净利润盈利:76,191.18万元至83,245.91万元,同比上年增长:440%至490%。"
853,2020-06-30,2020-07-11,600578.SHA,京能电力,电力行业,increase,略增,20.0,40.0,30.0,预计2020年1-6月归属于上市公司股东的净利润同比上年增长:20%至40%。
854,2020-06-30,2020-07-11,000544.SZA,中原环保,公用事业,increase,预增,39.99,69.16,54.575,"预计2020年1-6月归属于上市公司股东的净利润盈利:24,000万元至29,000万元,同比上年增长:39.99%至69.16%。"
