ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,industry_code
002660.SZ,002660,茂硕电源,深圳,电气设备,中小板,L,20120316,,25
002661.SZ,002661,克明面业,湖南,食品,中小板,L,20120316,,55
002662.SZ,002662,京威股份,北京,汽车配件,中小板,L,20120309,,19
002663.SZ,002663,普邦股份,广东,建筑工程,中小板,L,20120316,,8
002664.SZ,002664,长鹰信质,浙江,汽车配件,中小板,L,20120316,,19
002665.SZ,002665,首航高科,北京,电气设备,中小板,L,20120327,,25
002666.SZ,002666,德联集团,广东,化工原料,中小板,L,20120327,,57
002667.SZ,002667,鞍重股份,辽宁,工程机械,中小板,L,20120329,,41
002668.SZ,002668,奥马电器,广东,家用电器,中小板,L,20120416,,10
002669.SZ,002669,康达新材,上海,化工原料,中小板,L,20120416,,57
002670.SZ,002670,国盛金控,广东,证券,中小板,L,20120416,,43
002671.SZ,002671,龙泉股份,山东,其他建材,中小板,L,20120426,,15
002672.SZ,002672,东江环保,深圳,环境保护,中小板,L,20120426,,3
002673.SZ,002673,西部证券,陕西,证券,中小板,L,20120503,,43
002674.SZ,002674,兴业科技,福建,纺织,中小板,L,20120507,,71
002675.SZ,002675,东诚药业,山东,化学制药,中小板,L,20120525,,39
002676.SZ,002676,顺威股份,广东,塑料,中小板,L,20120525,,91
002677.SZ,002677,浙江美大,浙江,家用电器,中小板,L,20120525,,10
002678.SZ,002678,珠江钢琴,广东,文教休闲,中小板,L,20120530,,11
002679.SZ,002679,福建金森,福建,林业,中小板,L,20120605,,67
002681.SZ,002681,*ST奋达,深圳,家用电器,中小板,L,20120605,,10
002682.SZ,002682,龙洲股份,福建,公路,中小板,L,20120612,,84
002683.SZ,002683,宏大爆破,广东,化工原料,中小板,L,20120612,,57
002684.SZ,002684,*ST猛狮,河南,电气设备,中小板,L,20120612,,25
002685.SZ,002685,华东重机,江苏,工程机械,中小板,L,20120612,,41
002686.SZ,002686,亿利达,浙江,专用机械,中小板,L,20120703,,47
002687.SZ,002687,乔治白,浙江,服饰,中小板,L,20120713,,97
002688.SZ,002688,金河生物,内蒙,化学制药,中小板,L,20120713,,39
002689.SZ,002689,远大智能,辽宁,运输设备,中小板,L,20120717,,6
002690.SZ,002690,美亚光电,安徽,专用机械,中小板,L,20120731,,47
002691.SZ,002691,冀凯股份,河北,专用机械,中小板,L,20120731,,47
002692.SZ,002692,ST远程,江苏,电气设备,中小板,L,20120808,,25
002693.SZ,002693,双成药业,海南,化学制药,中小板,L,20120808,,39
002694.SZ,002694,顾地科技,湖北,塑料,中小板,L,20120816,,91
002695.SZ,002695,煌上煌,江西,食品,中小板,L,20120905,,55
002696.SZ,002696,百洋股份,广西,渔业,中小板,L,20120905,,87
002697.SZ,002697,红旗连锁,四川,超市连锁,中小板,L,20120905,,85
002698.SZ,002698,博实股份,黑龙江,化工机械,中小板,L,20120911,,90
002699.SZ,002699,美盛文化,浙江,服饰,中小板,L,20120911,,97
002700.SZ,002700,ST浩源,新疆,供气供热,中小板,L,20120921,,48
002701.SZ,002701,奥瑞金,北京,广告包装,中小板,L,20121011,,20
002702.SZ,002702,海欣食品,福建,食品,中小板,L,20121011,,55
002703.SZ,002703,浙江世宝,浙江,汽车配件,中小板,L,20121102,,19
002705.SZ,002705,新宝股份,广东,家用电器,中小板,L,20140121,,10
002706.SZ,002706,良信股份,上海,电气设备,中小板,L,20140121,,25
002707.SZ,002707,众信旅游,北京,旅游服务,中小板,L,20140123,,70
002708.SZ,002708,光洋股份,江苏,汽车配件,中小板,L,20140121,,19
002709.SZ,002709,天赐材料,广东,化工原料,中小板,L,20140123,,57
002712.SZ,002712,思美传媒,浙江,广告包装,中小板,L,20140123,,20
002713.SZ,002713,东易日盛,北京,装修装饰,中小板,L,20140219,,101
002714.SZ,002714,牧原股份,河南,农业综合,中小板,L,20140128,,29
002715.SZ,002715,登云股份,广东,汽车配件,中小板,L,20140219,,19
002716.SZ,002716,*ST金贵,湖南,小金属,中小板,L,20140128,,75
002717.SZ,002717,岭南股份,广东,环境保护,中小板,L,20140219,,3
002718.SZ,002718,友邦吊顶,浙江,家居用品,中小板,L,20140128,,94
002719.SZ,002719,*ST麦趣,新疆,乳制品,中小板,L,20140128,,105
002721.SZ,002721,金一文化,北京,服饰,中小板,L,20140127,,97
002722.SZ,002722,金轮股份,江苏,纺织机械,中小板,L,20140128,,99
002723.SZ,002723,金莱特,广东,家用电器,中小板,L,20140129,,10
002724.SZ,002724,海洋王,深圳,半导体,中小板,L,20141104,,102
002725.SZ,002725,跃岭股份,浙江,汽车配件,中小板,L,20140129,,19
002726.SZ,002726,龙大肉食,山东,食品,中小板,L,20140626,,55
002727.SZ,002727,一心堂,云南,医药商业,中小板,L,20140702,,18
002728.SZ,002728,特一药业,广东,中成药,中小板,L,20140731,,52
002729.SZ,002729,好利来,福建,元器件,中小板,L,20140912,,13
002730.SZ,002730,电光科技,浙江,电气设备,中小板,L,20141009,,25
002731.SZ,002731,萃华珠宝,辽宁,服饰,中小板,L,20141104,,97
002732.SZ,002732,燕塘乳业,广东,乳制品,中小板,L,20141205,,105
002733.SZ,002733,雄韬股份,深圳,电气设备,中小板,L,20141203,,25
002734.SZ,002734,利民股份,江苏,农药化肥,中小板,L,20150127,,49
002735.SZ,002735,王子新材,深圳,塑料,中小板,L,20141203,,91
002736.SZ,002736,国信证券,深圳,证券,中小板,L,20141229,,43
002737.SZ,002737,葵花药业,黑龙江,中成药,中小板,L,20141230,,52
002738.SZ,002738,中矿资源,北京,小金属,中小板,L,20141230,,75
002739.SZ,002739,万达电影,北京,影视音像,中小板,L,20150122,,40
002740.SZ,002740,爱迪尔,福建,服饰,中小板,L,20150122,,97
002741.SZ,002741,光华科技,广东,化工原料,中小板,L,20150216,,57
002742.SZ,002742,三圣股份,重庆,其他建材,中小板,L,20150217,,15
002743.SZ,002743,富煌钢构,安徽,钢加工,中小板,L,20150217,,86
002745.SZ,002745,木林森,广东,半导体,中小板,L,20150217,,102
002746.SZ,002746,仙坛股份,山东,农业综合,中小板,L,20150216,,29
002747.SZ,002747,埃斯顿,江苏,机械基件,中小板,L,20150320,,61
002748.SZ,002748,世龙实业,江西,化工原料,中小板,L,20150319,,57
002749.SZ,002749,国光股份,四川,农药化肥,中小板,L,20150320,,49
002750.SZ,002750,龙津药业,云南,中成药,中小板,L,20150324,,52
002751.SZ,002751,易尚展示,深圳,家居用品,中小板,L,20150424,,94
002752.SZ,002752,昇兴股份,福建,广告包装,中小板,L,20150422,,20
002753.SZ,002753,永东股份,山西,化工原料,中小板,L,20150519,,57
002755.SZ,002755,奥赛康,北京,化学制药,中小板,L,20150515,,39
002756.SZ,002756,永兴材料,浙江,特种钢,中小板,L,20150515,,79
002757.SZ,002757,南兴股份,广东,专用机械,中小板,L,20150527,,47
002758.SZ,002758,华通医药,浙江,医药商业,中小板,L,20150527,,18
002759.SZ,002759,天际股份,广东,家用电器,中小板,L,20150528,,10
002760.SZ,002760,凤形股份,安徽,机械基件,中小板,L,20150611,,61
002761.SZ,002761,多喜爱,湖南,建筑工程,中小板,L,20150610,,8
002762.SZ,002762,金发拉比,广东,服饰,中小板,L,20150610,,97
002763.SZ,002763,汇洁股份,深圳,服饰,中小板,L,20150610,,97
002765.SZ,002765,蓝黛科技,重庆,汽车配件,中小板,L,20150612,,19
002766.SZ,002766,*ST索菱,深圳,汽车配件,中小板,L,20150611,,19
002767.SZ,002767,先锋电子,浙江,电器仪表,中小板,L,20150612,,96
002768.SZ,002768,国恩股份,山东,塑料,中小板,L,20150630,,91
002769.SZ,002769,普路通,深圳,仓储物流,中小板,L,20150629,,98
002770.SZ,002770,ST科迪,河南,乳制品,中小板,L,20150630,,105
002771.SZ,002771,真视通,北京,软件服务,中小板,L,20150629,,42
002772.SZ,002772,众兴菌业,甘肃,种植业,中小板,L,20150626,,80
002773.SZ,002773,康弘药业,四川,化学制药,中小板,L,20150626,,39
002774.SZ,002774,快意电梯,广东,运输设备,中小板,L,20170324,,6
002775.SZ,002775,文科园林,深圳,建筑工程,中小板,L,20150629,,8
002776.SZ,002776,柏堡龙,广东,服饰,中小板,L,20150626,,97
002777.SZ,002777,久远银海,四川,软件服务,中小板,L,20151231,,42
002778.SZ,002778,高科石化,江苏,石油加工,中小板,L,20160106,,27
002779.SZ,002779,中坚科技,浙江,农用机械,中小板,L,20151209,,88
002780.SZ,002780,三夫户外,北京,其他商业,中小板,L,20151209,,12
002781.SZ,002781,奇信股份,深圳,装修装饰,中小板,L,20151222,,101
002782.SZ,002782,可立克,深圳,电气设备,中小板,L,20151222,,25
002783.SZ,002783,凯龙股份,湖北,化工原料,中小板,L,20151209,,57
002785.SZ,002785,万里石,福建,其他建材,中小板,L,20151223,,15
002786.SZ,002786,银宝山新,深圳,专用机械,中小板,L,20151223,,47
002787.SZ,002787,华源控股,江苏,广告包装,中小板,L,20151231,,20
002788.SZ,002788,鹭燕医药,福建,医药商业,中小板,L,20160218,,18
002789.SZ,002789,建艺集团,深圳,装修装饰,中小板,L,20160311,,101
002790.SZ,002790,瑞尔特,福建,家居用品,中小板,L,20160308,,94
002791.SZ,002791,坚朗五金,广东,其他建材,中小板,L,20160329,,15
002792.SZ,002792,通宇通讯,广东,通信设备,中小板,L,20160328,,31
002793.SZ,002793,罗欣药业,浙江,化学制药,中小板,L,20160415,,39
002795.SZ,002795,永和智控,浙江,机械基件,中小板,L,20160428,,61
002796.SZ,002796,世嘉科技,江苏,通信设备,中小板,L,20160510,,31
002797.SZ,002797,第一创业,深圳,证券,中小板,L,20160511,,43
002798.SZ,002798,帝欧家居,四川,家居用品,中小板,L,20160525,,94
002799.SZ,002799,环球印务,陕西,广告包装,中小板,L,20160608,,20
002800.SZ,002800,天顺股份,新疆,仓储物流,中小板,L,20160530,,98
002801.SZ,002801,微光股份,浙江,电气设备,中小板,L,20160622,,25
002802.SZ,002802,洪汇新材,江苏,化工原料,中小板,L,20160629,,57
002803.SZ,002803,吉宏股份,福建,互联网,中小板,L,20160712,,2
002805.SZ,002805,丰元股份,山东,化工原料,中小板,L,20160707,,57
002806.SZ,002806,华锋股份,广东,元器件,中小板,L,20160726,,13
002807.SZ,002807,江阴银行,江苏,银行,中小板,L,20160902,,0
002808.SZ,002808,恒久科技,江苏,元器件,中小板,L,20160812,,13
002809.SZ,002809,红墙股份,广东,化工原料,中小板,L,20160823,,57
002810.SZ,002810,山东赫达,山东,化工原料,中小板,L,20160826,,57
002811.SZ,002811,郑中设计,深圳,装修装饰,中小板,L,20160908,,101
002812.SZ,002812,恩捷股份,云南,塑料,中小板,L,20160914,,91
002813.SZ,002813,路畅科技,深圳,汽车配件,中小板,L,20161012,,19
002815.SZ,002815,崇达技术,深圳,元器件,中小板,L,20161012,,13
002816.SZ,002816,和科达,深圳,专用机械,中小板,L,20161025,,47
002817.SZ,002817,黄山胶囊,安徽,化学制药,中小板,L,20161025,,39
002818.SZ,002818,富森美,四川,其他商业,中小板,L,20161109,,12
002819.SZ,002819,东方中科,北京,电器仪表,中小板,L,20161111,,96
002820.SZ,002820,桂发祥,天津,食品,中小板,L,20161118,,55
002821.SZ,002821,凯莱英,天津,生物制药,中小板,L,20161118,,46
002822.SZ,002822,中装建设,深圳,装修装饰,中小板,L,20161129,,101
002823.SZ,002823,凯中精密,深圳,机械基件,中小板,L,20161124,,61
002824.SZ,002824,和胜股份,广东,铝,中小板,L,20170112,,72
002825.SZ,002825,纳尔股份,上海,化工原料,中小板,L,20161129,,57
002826.SZ,002826,易明医药,西藏,中成药,中小板,L,20161209,,52
002827.SZ,002827,高争民爆,西藏,化工原料,中小板,L,20161209,,57
002828.SZ,002828,贝肯能源,新疆,石油开采,中小板,L,20161208,,104
002829.SZ,002829,星网宇达,北京,通信设备,中小板,L,20161213,,31
002830.SZ,002830,名雕股份,深圳,装修装饰,中小板,L,20161213,,101
002831.SZ,002831,裕同科技,深圳,广告包装,中小板,L,20161216,,20
002832.SZ,002832,比音勒芬,广东,服饰,中小板,L,20161223,,97
002833.SZ,002833,弘亚数控,广东,专用机械,中小板,L,20161228,,47
002835.SZ,002835,同为股份,深圳,元器件,中小板,L,20161228,,13
002836.SZ,002836,新宏泽,广东,广告包装,中小板,L,20161229,,20
002837.SZ,002837,英维克,深圳,专用机械,中小板,L,20161229,,47
002838.SZ,002838,道恩股份,山东,塑料,中小板,L,20170106,,91
002839.SZ,002839,张家港行,江苏,银行,中小板,L,20170124,,0
002840.SZ,002840,华统股份,浙江,食品,中小板,L,20170110,,55
002841.SZ,002841,视源股份,广东,元器件,中小板,L,20170119,,13
002842.SZ,002842,翔鹭钨业,广东,小金属,中小板,L,20170119,,75
002843.SZ,002843,泰嘉股份,湖南,钢加工,中小板,L,20170120,,86
002845.SZ,002845,同兴达,深圳,元器件,中小板,L,20170125,,13
002846.SZ,002846,英联股份,广东,广告包装,中小板,L,20170207,,20
002847.SZ,002847,盐津铺子,湖南,食品,中小板,L,20170208,,55
002848.SZ,002848,高斯贝尔,湖南,通信设备,中小板,L,20170213,,31
002849.SZ,002849,威星智能,浙江,电器仪表,中小板,L,20170217,,96
002850.SZ,002850,科达利,深圳,机械基件,中小板,L,20170302,,61
002851.SZ,002851,麦格米特,深圳,电气设备,中小板,L,20170306,,25
002852.SZ,002852,道道全,湖南,食品,中小板,L,20170310,,55
002853.SZ,002853,皮阿诺,广东,家居用品,中小板,L,20170310,,94
002855.SZ,002855,捷荣技术,广东,塑料,中小板,L,20170321,,91
002856.SZ,002856,美芝股份,深圳,装修装饰,中小板,L,20170320,,101
002857.SZ,002857,三晖电气,河南,电器仪表,中小板,L,20170323,,96
002858.SZ,002858,力盛赛车,上海,文教休闲,中小板,L,20170324,,11
002859.SZ,002859,洁美科技,浙江,元器件,中小板,L,20170407,,13
002860.SZ,002860,星帅尔,浙江,电气设备,中小板,L,20170412,,25
002861.SZ,002861,瀛通通讯,湖北,通信设备,中小板,L,20170413,,31
002862.SZ,002862,实丰文化,广东,文教休闲,中小板,L,20170411,,11
002863.SZ,002863,今飞凯达,浙江,汽车配件,中小板,L,20170418,,19
002864.SZ,002864,盘龙药业,陕西,中成药,中小板,L,20171116,,52
002865.SZ,002865,钧达股份,海南,汽车配件,中小板,L,20170425,,19
002866.SZ,002866,传艺科技,江苏,IT设备,中小板,L,20170426,,14
002867.SZ,002867,周大生,深圳,服饰,中小板,L,20170427,,97
002868.SZ,002868,绿康生化,福建,农业综合,中小板,L,20170503,,29
002869.SZ,002869,金溢科技,深圳,通信设备,中小板,L,20170515,,31
002870.SZ,002870,香山股份,广东,电器仪表,中小板,L,20170515,,96
002871.SZ,002871,伟隆股份,山东,机械基件,中小板,L,20170511,,61
002872.SZ,002872,ST天圣,重庆,化学制药,中小板,L,20170519,,39
002873.SZ,002873,新天药业,贵州,中成药,中小板,L,20170519,,52
002875.SZ,002875,安奈儿,深圳,服饰,中小板,L,20170601,,97
002876.SZ,002876,三利谱,深圳,元器件,中小板,L,20170525,,13
002877.SZ,002877,智能自控,江苏,电器仪表,中小板,L,20170605,,96
002878.SZ,002878,元隆雅图,北京,文教休闲,中小板,L,20170606,,11
002879.SZ,002879,长缆科技,湖南,电气设备,中小板,L,20170707,,25
002880.SZ,002880,卫光生物,深圳,生物制药,中小板,L,20170616,,46
002881.SZ,002881,美格智能,深圳,通信设备,中小板,L,20170622,,31
002882.SZ,002882,金龙羽,深圳,电气设备,中小板,L,20170717,,25
002883.SZ,002883,中设股份,江苏,建筑工程,中小板,L,20170620,,8
002884.SZ,002884,凌霄泵业,广东,专用机械,中小板,L,20170711,,47
002885.SZ,002885,京泉华,深圳,元器件,中小板,L,20170627,,13
002886.SZ,002886,沃特股份,深圳,塑料,中小板,L,20170627,,91
002887.SZ,002887,绿茵生态,天津,环境保护,中小板,L,20170801,,3
002888.SZ,002888,惠威科技,广东,元器件,中小板,L,20170721,,13
002889.SZ,002889,东方嘉盛,深圳,仓储物流,中小板,L,20170731,,98
002890.SZ,002890,弘宇股份,山东,农用机械,中小板,L,20170802,,88
002891.SZ,002891,中宠股份,山东,饲料,中小板,L,20170821,,24
002892.SZ,002892,科力尔,湖南,电气设备,中小板,L,20170817,,25
002893.SZ,002893,华通热力,北京,供气供热,中小板,L,20170915,,48
002895.SZ,002895,川恒股份,贵州,化工原料,中小板,L,20170825,,57
002896.SZ,002896,中大力德,浙江,机械基件,中小板,L,20170829,,61
002897.SZ,002897,意华股份,浙江,元器件,中小板,L,20170907,,13
002898.SZ,002898,赛隆药业,广东,化学制药,中小板,L,20170912,,39
002899.SZ,002899,英派斯,山东,文教休闲,中小板,L,20170915,,11
002900.SZ,002900,哈三联,黑龙江,化学制药,中小板,L,20170922,,39
002901.SZ,002901,大博医疗,福建,医疗保健,中小板,L,20170922,,37
002902.SZ,002902,铭普光磁,广东,元器件,中小板,L,20170929,,13
002903.SZ,002903,宇环数控,湖南,机床制造,中小板,L,20171013,,50
002905.SZ,002905,金逸影视,广东,影视音像,中小板,L,20171016,,40
002906.SZ,002906,华阳集团,广东,汽车配件,中小板,L,20171013,,19
002907.SZ,002907,华森制药,重庆,化学制药,中小板,L,20171020,,39
002908.SZ,002908,德生科技,广东,元器件,中小板,L,20171020,,13
002909.SZ,002909,集泰股份,广东,化工原料,中小板,L,20171026,,57
002910.SZ,002910,庄园牧场,甘肃,乳制品,中小板,L,20171031,,105
002911.SZ,002911,佛燃能源,广东,供气供热,中小板,L,20171122,,48
002912.SZ,002912,中新赛克,深圳,软件服务,中小板,L,20171121,,42
002913.SZ,002913,奥士康,湖南,元器件,中小板,L,20171201,,13
002915.SZ,002915,中欣氟材,浙江,化工原料,中小板,L,20171205,,57
002916.SZ,002916,深南电路,深圳,元器件,中小板,L,20171213,,13
002917.SZ,002917,金奥博,深圳,化工原料,中小板,L,20171208,,57
002918.SZ,002918,蒙娜丽莎,广东,其他建材,中小板,L,20171219,,15
002919.SZ,002919,名臣健康,广东,日用化工,中小板,L,20171218,,60
002920.SZ,002920,德赛西威,广东,汽车配件,中小板,L,20171226,,19
002921.SZ,002921,联诚精密,山东,汽车配件,中小板,L,20171227,,19
002922.SZ,002922,伊戈尔,广东,电气设备,中小板,L,20171229,,25
002923.SZ,002923,润都股份,广东,化学制药,中小板,L,20180105,,39
002925.SZ,002925,盈趣科技,福建,元器件,中小板,L,20180115,,13
