,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
1196,2020-06-30,2020-07-10,000531.SZA,电力行业,increase,预增,120.0,150.0,135.0
1197,2020-06-30,2020-07-15,000679.SZA,商业百货,increase,扭亏,120.82,128.17,124.495
1198,2020-06-30,2020-07-15,002105.SZA,文教休闲,increase,预增,122.1,177.63,149.865
1199,2020-06-30,2020-07-16,300675.SZA,工程建设,increase,扭亏,122.63,133.94,128.285
1200,2020-06-30,2020-07-10,300502.SZA,通讯行业,increase,预增,123.15,147.95,135.55
1201,2020-06-30,2020-07-15,002122.SZA,机械行业,increase,扭亏,123.89,132.52,128.205
1202,2020-06-30,2020-07-15,200168.SZA,珠宝首饰,increase,扭亏,124.41,124.41,124.41
1203,2020-06-30,2020-07-15,002570.SZA,食品饮料,increase,扭亏,124.63,136.95,130.79
1204,2020-06-30,2020-04-28,002208.SZA,房地产,increase,预增,125.0,175.0,150.0
1205,2020-06-30,2020-07-09,300782.SZA,电子元件,increase,预增,125.09,134.91,130.0
1206,2020-06-30,2020-07-03,600055.SHA,医疗行业,increase,预增,126.0,139.0,132.5
1207,2020-06-30,2020-07-09,002290.SZA,材料行业,increase,扭亏,126.1,129.11,127.605
1208,2020-06-30,2020-07-14,300097.SZA,机械行业,increase,扭亏,129.38,137.32,133.35
1209,2020-06-30,2020-07-15,000667.SZA,房地产,increase,预增,129.71,198.62,164.165
1210,2020-06-30,2020-07-08,300815.SZA,公用事业,increase,预增,130.0,160.0,145.0
1211,2020-06-30,2020-04-28,002487.SZA,金属制品,increase,预增,130.0,180.0,155.0
1212,2020-06-30,2020-07-06,300095.SZA,机械行业,increase,预增,130.0,160.0,145.0
1213,2020-06-30,2020-07-08,002635.SZA,电子元件,increase,预增,130.0,160.0,145.0
1214,2020-06-30,2020-07-15,000622.SZA,机械行业,increase,扭亏,130.52,138.56,134.54
1215,2020-06-30,2020-07-10,002106.SZA,电子元件,increase,预增,130.88,151.87,141.375
1216,2020-06-30,2020-07-15,300359.SZA,文教休闲,increase,扭亏,131.42,147.13,139.275
1217,2020-06-30,2020-07-08,300806.SZA,材料行业,increase,预增,133.0,143.0,138.0
1218,2020-06-30,2020-07-14,300870.SZA,电子元件,increase,预增,134.66,147.01,140.835
1219,2020-06-30,2020-07-03,300002.SZA,软件服务,increase,扭亏,135.86,146.44,141.15
1220,2020-06-30,2020-07-14,002476.SZA,化工行业,increase,预增,136.36,254.53,195.445
1221,2020-06-30,2020-07-14,002835.SZA,电子信息,increase,预增,137.41,181.37,159.39
1222,2020-06-30,2020-06-05,300147.SZA,医药制造,increase,预增,140.0,170.0,155.0
1223,2020-06-30,2020-06-12,002859.SZA,电子元件,increase,预增,140.0,180.0,160.0
1224,2020-06-30,2020-07-15,000027.SZA,电力行业,increase,预增,142.0,200.0,171.0
1225,2020-06-30,2020-07-11,000151.SZA,国际贸易,increase,扭亏,143.0,164.0,153.5
1226,2020-06-30,2020-08-08,002259.SZA,公用事业,increase,扭亏,144.99,158.48,151.735
1227,2020-06-30,2020-07-17,600163.SHA,电力行业,increase,预增,145.0,165.0,155.0
1228,2020-06-30,2020-07-07,300110.SZA,医药制造,increase,预增,146.81,193.09,169.95
1229,2020-06-30,2020-07-15,002529.SZA,专用设备,increase,扭亏,147.45,156.94,152.195
1230,2020-06-30,2020-07-08,300507.SZA,汽车行业,increase,预增,150.0,180.0,165.0
1231,2020-06-30,2020-07-15,002662.SZA,汽车行业,increase,扭亏,150.0,180.0,165.0
1232,2020-06-30,2020-06-30,002585.SZA,包装材料,increase,预增,150.0,200.0,175.0
1233,2020-06-30,2020-07-08,300188.SZA,软件服务,increase,预增,151.07,269.22,210.145
1234,2020-06-30,2020-04-27,002903.SZA,机械行业,increase,扭亏,151.43,177.15,164.29
1235,2020-06-30,2020-07-14,000409.SZA,综合行业,increase,扭亏,152.69,152.69,152.69
1236,2020-06-30,2020-07-06,603985.SHA,金属制品,increase,预增,154.55,201.69,178.12
1237,2020-06-30,2020-07-15,000838.SZA,房地产,increase,扭亏,155.16,182.41,168.785
1238,2020-06-30,2020-06-15,300729.SZA,机械行业,increase,预增,155.5,185.3,170.4
1239,2020-06-30,2020-07-15,002382.SZA,医疗行业,increase,预增,155.74,219.68,187.71
1240,2020-06-30,2020-07-10,000987.SZA,多元金融,increase,预增,158.0,170.0,164.0
1241,2020-06-30,2020-04-29,002107.SZA,医药制造,increase,预增,160.0,210.0,185.0
1242,2020-06-30,2020-07-08,002891.SZA,食品饮料,increase,预增,160.76,191.8,176.28
1243,2020-06-30,2020-07-10,002816.SZA,专用设备,increase,扭亏,163.1,188.33,175.715
1244,2020-06-30,2020-07-24,688310.SHA,医疗行业,increase,预增,164.6,164.6,164.6
1245,2020-06-30,2020-07-08,002436.SZA,电子元件,increase,预增,164.83,173.46,169.145
1246,2020-06-30,2020-07-09,300314.SZA,医疗行业,increase,预增,165.0,195.0,180.0
1247,2020-06-30,2020-07-07,688060.SHA,软件服务,increase,预增,165.45,182.89,174.17
1248,2020-06-30,2020-07-11,000518.SZA,医药制造,increase,扭亏,166.14,166.14,166.14
1249,2020-06-30,2020-07-15,002428.SZA,有色金属,increase,扭亏,166.71,199.46,183.085
1250,2020-06-30,2020-07-15,000927.SZA,汽车行业,increase,扭亏,168.03,175.28,171.655
1251,2020-06-30,2020-07-14,002185.SZA,电子元件,increase,预增,168.66,238.74,203.7
1252,2020-06-30,2020-07-10,002163.SZA,玻璃陶瓷,increase,扭亏,169.27,203.9,186.585
1253,2020-06-30,2020-07-03,835033.SHA,nan,increase,预增,169.42,196.36,182.89
1254,2020-06-30,2020-07-11,002365.SZA,医药制造,increase,预增,170.0,190.0,180.0
1255,2020-06-30,2020-06-01,832422.SHA,nan,increase,预增,170.0,224.0,197.0
1256,2020-06-30,2020-07-14,300666.SZA,材料行业,increase,预增,170.0,200.0,185.0
1257,2020-06-30,2020-07-15,300103.SZA,专用设备,increase,预增,175.0,205.0,190.0
1258,2020-06-30,2020-07-15,002247.SZA,文化传媒,increase,预增,175.17,257.73,216.45
1260,2020-06-30,2020-07-11,002270.SZA,专用设备,increase,预增,177.98,286.08,232.03
1261,2020-06-30,2020-07-15,002437.SZA,医药制造,increase,预增,179.83,192.75,186.29
1262,2020-06-30,2020-07-11,002232.SZA,软件服务,increase,预增,179.99,220.01,200.0
1263,2020-06-30,2020-07-14,300248.SZA,软件服务,increase,预增,180.0,210.0,195.0
1264,2020-06-30,2020-07-14,002973.SZA,公用事业,increase,预增,180.0,210.0,195.0
1265,2020-06-30,2020-07-15,300759.SZA,医药制造,increase,预增,180.0,210.0,195.0
1266,2020-06-30,2020-07-15,000533.SZA,输配电气,increase,扭亏,181.06,192.09,186.575
1267,2020-06-30,2020-07-15,002703.SZA,汽车行业,increase,扭亏,181.4,219.38,200.39
1268,2020-06-30,2020-07-10,000816.SZA,机械行业,increase,扭亏,184.84,227.26,206.05
1269,2020-06-30,2020-07-15,002890.SZA,专用设备,increase,预增,188.0,272.0,230.0
1270,2020-06-30,2020-07-14,002845.SZA,电子元件,increase,预增,188.24,224.27,206.255
1271,2020-06-30,2020-07-13,300498.SZA,农牧饲渔,increase,预增,189.24,207.32,198.28
1272,2020-06-30,2020-07-15,200625.SZA,汽车行业,increase,扭亏,189.28,233.93,211.605
1273,2020-06-30,2020-07-15,000625.SZA,汽车行业,increase,扭亏,189.28,233.93,211.605
1274,2020-06-30,2020-07-15,000831.SZA,有色金属,increase,预增,189.3,261.63,225.465
1275,2020-06-30,2020-07-04,300238.SZA,医疗行业,increase,预增,190.0,210.0,200.0
1276,2020-06-30,2020-07-14,300850.SZA,机械行业,increase,预增,190.45,277.58,234.015
1277,2020-06-30,2020-07-15,002731.SZA,珠宝首饰,increase,扭亏,190.65,226.9,208.775
1278,2020-06-30,2020-07-11,002264.SZA,商业百货,increase,扭亏,190.81,215.57,203.19
1279,2020-06-30,2020-06-22,300210.SZA,专用设备,increase,扭亏,192.42,207.82,200.12
1280,2020-06-30,2020-07-15,000004.SZA,软件服务,increase,扭亏,193.81,235.5,214.655
1281,2020-06-30,2020-07-15,000767.SZA,电力行业,increase,预增,194.32,221.07,207.695
1282,2020-06-30,2020-07-15,002493.SZA,化纤行业,increase,预增,196.0,221.0,208.5
1283,2020-06-30,2020-07-14,603378.SHA,化工行业,increase,预增,197.0,217.0,207.0
1284,2020-06-30,2020-07-14,002768.SZA,塑胶制品,increase,预增,198.07,257.68,227.875
1285,2020-06-30,2020-07-14,002417.SZA,软件服务,increase,扭亏,199.76,266.26,233.01
1286,2020-06-30,2020-07-15,000561.SZA,通讯行业,increase,预增,199.82,274.77,237.295
1287,2020-06-30,2020-07-15,002634.SZA,纺织服装,increase,预增,200.0,280.0,240.0
1288,2020-06-30,2020-07-29,831074.SHA,nan,increase,预增,201.38,247.75,224.565
1289,2020-06-30,2020-07-15,000786.SZA,水泥建材,increase,扭亏,208.47,251.86,230.165
1290,2020-06-30,2020-07-06,300151.SZA,专用设备,increase,预增,208.88,238.88,223.88
1291,2020-06-30,2020-07-09,002312.SZA,化工行业,increase,扭亏,211.61,235.52,223.565
1292,2020-06-30,2020-07-15,002726.SZA,农牧饲渔,increase,预增,213.91,224.37,219.14
1293,2020-06-30,2020-07-24,688599.SHA,电子元件,increase,预增,216.37,279.51,247.94
1294,2020-06-30,2020-05-20,002699.SZA,文教休闲,increase,扭亏,217.48,276.23,246.855
1295,2020-06-30,2020-07-15,002414.SZA,安防设备,increase,预增,220.0,260.0,240.0
1296,2020-06-30,2020-07-15,000815.SZA,造纸印刷,increase,预增,220.0,340.0,280.0
1297,2020-06-30,2020-07-10,601975.SHA,港口水运,increase,预增,226.0,256.0,241.0
1298,2020-06-30,2020-07-15,002069.SZA,农牧饲渔,increase,扭亏,227.17,290.76,258.965
1299,2020-06-30,2020-07-11,000735.SZA,农牧饲渔,increase,扭亏,228.61,247.59,238.1
1300,2020-06-30,2020-07-15,002156.SZA,电子元件,increase,扭亏,228.8,267.44,248.12
1301,2020-06-30,2020-04-25,002443.SZA,金属制品,increase,预增,230.0,280.0,255.0
1302,2020-06-30,2020-07-15,000953.SZA,化肥行业,increase,扭亏,232.37,250.84,241.605
1303,2020-06-30,2020-07-15,002420.SZA,家电行业,increase,预增,235.65,347.53,291.59
1304,2020-06-30,2020-07-15,002231.SZA,通讯行业,increase,扭亏,238.42,307.63,273.025
1305,2020-06-30,2020-07-10,002151.SZA,航天航空,increase,扭亏,238.54,261.63,250.085
1306,2020-06-30,2020-07-10,300763.SZA,专用设备,increase,预增,238.86,319.54,279.2
1307,2020-06-30,2020-07-10,300462.SZA,交运设备,increase,预增,240.0,270.0,255.0
1308,2020-06-30,2020-07-09,603507.SHA,输配电气,increase,扭亏,242.26,270.71,256.485
1309,2020-06-30,2020-06-22,300877.SZA,纺织服装,increase,预增,242.85,267.33,255.09
1310,2020-06-30,2020-07-15,300256.SZA,电子元件,increase,扭亏,247.01,289.01,268.01
1311,2020-06-30,2020-07-06,000550.SZA,汽车行业,increase,预增,252.54,252.54,252.54
1312,2020-06-30,2020-07-06,200550.SZA,汽车行业,increase,预增,252.54,252.54,252.54
1313,2020-06-30,2020-07-08,000881.SZA,综合行业,increase,预增,259.47,365.19,312.33
1314,2020-06-30,2020-07-15,002330.SZA,食品饮料,increase,预增,260.0,350.0,305.0
1315,2020-06-30,2020-07-10,300548.SZA,通讯行业,increase,预增,261.02,392.3,326.66
1316,2020-06-30,2020-07-07,002255.SZA,机械行业,increase,预增,265.61,279.41,272.51
1317,2020-06-30,2020-07-13,002055.SZA,电子元件,increase,预增,270.0,450.0,360.0
1318,2020-06-30,2020-07-14,002112.SZA,输配电气,increase,预增,272.11,411.65,341.88
1319,2020-06-30,2020-06-29,300687.SZA,软件服务,increase,预增,272.84,320.85,296.845
1320,2020-06-30,2020-07-15,200986.SZA,造纸印刷,increase,预增,281.34,376.68,329.01
1321,2020-06-30,2020-07-15,002897.SZA,电子元件,increase,预增,282.45,454.55,368.5
1322,2020-06-30,2020-07-09,300070.SZA,环保工程,increase,预增,285.0,315.0,300.0
1323,2020-06-30,2020-07-14,300087.SZA,农牧饲渔,increase,扭亏,289.49,384.24,336.865
1324,2020-06-30,2020-07-18,600267.SHA,医药制造,increase,预增,290.0,385.0,337.5
1325,2020-06-30,2020-07-15,002606.SZA,输配电气,increase,预增,301.37,455.75,378.56
1326,2020-06-30,2020-07-11,000037.SZA,电力行业,increase,扭亏,305.67,305.67,305.67
1327,2020-06-30,2020-07-11,200037.SZA,电力行业,increase,扭亏,305.67,305.67,305.67
1328,2020-06-30,2020-07-15,002782.SZA,电子元件,increase,预增,311.34,372.28,341.81
1329,2020-06-30,2020-04-28,600051.SHA,综合行业,increase,预增,312.94,312.94,312.94
1330,2020-06-30,2020-07-14,002229.SZA,造纸印刷,increase,扭亏,317.3,379.86,348.58
1331,2020-06-30,2020-07-29,601177.SHA,机械行业,increase,预增,326.0,385.0,355.5
1332,2020-06-30,2020-07-10,300171.SZA,医疗行业,increase,预增,330.0,360.0,345.0
1333,2020-06-30,2020-07-15,000633.SZA,有色金属,increase,扭亏,331.57,446.44,389.005
1334,2020-06-30,2020-07-17,600784.SHA,综合行业,increase,扭亏,341.08,365.67,353.375
1335,2020-06-30,2020-07-08,300607.SZA,机械行业,increase,预增,344.69,374.69,359.69
1336,2020-06-30,2020-07-08,000962.SZA,有色金属,increase,预增,345.0,550.0,447.5
1337,2020-06-30,2020-07-10,002932.SZA,医疗行业,increase,预增,347.0,471.0,409.0
1338,2020-06-30,2020-07-13,200017.SZA,文教休闲,increase,扭亏,350.34,475.52,412.93
1339,2020-06-30,2020-07-13,000017.SZA,文教休闲,increase,扭亏,350.34,475.52,412.93
1340,2020-06-30,2020-06-23,600877.SHA,电子元件,increase,扭亏,351.88,402.26,377.07
1341,2020-06-30,2020-07-13,600143.SHA,塑胶制品,increase,预增,359.8,379.61,369.705
1342,2020-06-30,2020-07-14,600963.SHA,造纸印刷,increase,预增,365.36,434.31,399.835
1343,2020-06-30,2020-07-11,002324.SZA,塑胶制品,increase,预增,370.0,420.0,395.0
1344,2020-06-30,2020-07-15,002426.SZA,金属制品,increase,扭亏,370.17,424.2,397.185
1345,2020-06-30,2020-04-29,002308.SZA,电子元件,increase,预增,375.0,425.0,400.0
1346,2020-06-30,2020-04-30,002214.SZA,安防设备,increase,预增,378.5,463.94,421.22
1347,2020-06-30,2020-07-07,000159.SZA,石油行业,increase,预增,378.7,552.77,465.735
1348,2020-06-30,2020-08-05,833474.SHA,nan,increase,预增,387.77,387.77,387.77
1349,2020-06-30,2020-07-22,832077.SHA,nan,increase,扭亏,389.19,494.35,441.77
1350,2020-06-30,2020-07-02,002216.SZA,食品饮料,increase,预增,390.0,420.0,405.0
1351,2020-06-30,2020-07-09,000090.SZA,工程建设,increase,预增,398.93,440.51,419.72
1352,2020-06-30,2020-04-29,000965.SZA,房地产,increase,扭亏,399.6,539.42,469.51
1353,2020-06-30,2020-07-15,000792.SZA,化工行业,increase,扭亏,406.83,477.64,442.235
1354,2020-06-30,2020-07-15,300228.SZA,机械行业,increase,预增,409.94,501.01,455.475
1355,2020-06-30,2020-04-29,002623.SZA,玻璃陶瓷,increase,扭亏,420.75,549.05,484.9
1356,2020-06-30,2020-07-04,300503.SZA,机械行业,increase,预增,421.4,461.51,441.455
1357,2020-06-30,2020-07-13,300556.SZA,软件服务,increase,预增,428.43,586.35,507.39
1358,2020-06-30,2020-07-11,002605.SZA,文教休闲,increase,预增,440.0,490.0,465.0
1359,2020-06-30,2020-07-14,002980.SZA,仪器仪表,increase,预增,440.93,466.09,453.51
1360,2020-06-30,2020-07-21,430422.SZA,nan,increase,预增,441.64,441.64,441.64
1361,2020-06-30,2020-07-15,002613.SZA,专用设备,increase,扭亏,446.04,619.06,532.55
1362,2020-06-30,2020-07-14,300161.SZA,机械行业,increase,扭亏,451.4,579.14,515.27
1363,2020-06-30,2020-07-07,000829.SZA,通讯行业,increase,预增,452.49,531.41,491.95
1364,2020-06-30,2020-07-03,300206.SZA,医疗行业,increase,预增,465.0,480.0,472.5
1365,2020-06-30,2020-07-02,002702.SZA,食品饮料,increase,预增,470.23,612.79,541.51
1366,2020-06-30,2020-08-06,688313.SHA,通讯行业,increase,扭亏,475.9,541.27,508.585
1367,2020-06-30,2020-07-14,300418.SZA,文教休闲,increase,预增,478.0,512.0,495.0
1368,2020-06-30,2020-07-10,001896.SZA,电力行业,increase,预增,478.45,731.52,604.985
1369,2020-06-30,2020-07-07,000612.SZA,有色金属,increase,扭亏,478.8,595.35,537.075
1370,2020-06-30,2020-07-15,000812.SZA,包装材料,increase,扭亏,480.0,580.0,530.0
1371,2020-06-30,2020-07-14,002715.SZA,汽车行业,increase,扭亏,485.69,678.54,582.115
1372,2020-06-30,2020-07-17,600026.SHA,港口水运,increase,预增,488.0,531.0,509.5
1373,2020-06-30,2020-07-07,601872.SHA,港口水运,increase,预增,489.0,553.0,521.0
1374,2020-06-30,2020-07-06,002124.SZA,农牧饲渔,increase,扭亏,502.9,530.12,516.51
1375,2020-06-30,2020-07-07,002709.SZA,化工行业,increase,预增,503.72,543.31,523.515
1376,2020-06-30,2020-04-30,002486.SZA,纺织服装,increase,预增,514.99,668.73,591.86
1377,2020-06-30,2020-07-14,300658.SZA,纺织服装,increase,预增,520.28,700.72,610.5
1378,2020-06-30,2020-07-10,002950.SZA,医疗行业,increase,预增,530.0,550.0,540.0
1380,2020-06-30,2020-07-14,000421.SZA,公用事业,increase,预增,541.17,686.39,613.78
1381,2020-06-30,2020-07-10,300390.SZA,电子元件,increase,预增,560.0,580.0,570.0
1382,2020-06-30,2020-07-14,002838.SZA,塑胶制品,increase,预增,560.0,680.0,620.0
1383,2020-06-30,2020-07-15,002432.SZA,医疗行业,increase,扭亏,562.56,663.12,612.84
1384,2020-06-30,2020-07-15,002184.SZA,输配电气,increase,预增,568.13,663.58,615.855
1385,2020-06-30,2020-07-15,000038.SZA,国际贸易,increase,预增,569.0,569.0,569.0
1386,2020-06-30,2020-07-07,300030.SZA,医疗行业,increase,预增,590.0,620.0,605.0
1387,2020-06-30,2020-07-14,002334.SZA,输配电气,increase,扭亏,607.24,699.47,653.355
1388,2020-06-30,2020-07-08,002263.SZA,包装材料,increase,预增,645.35,782.65,714.0
1389,2020-06-30,2020-07-15,000014.SZA,房地产,increase,扭亏,652.76,703.02,677.89
1390,2020-06-30,2020-06-30,002211.SZA,塑胶制品,increase,预增,657.17,981.67,819.42
1391,2020-06-30,2020-07-17,600178.SHA,汽车行业,increase,扭亏,671.73,957.59,814.66
1392,2020-06-30,2020-07-13,300676.SZA,医药制造,increase,预增,672.83,723.35,698.09
1393,2020-06-30,2020-04-29,002260.SZA,家电行业,increase,扭亏,678.74,968.11,823.425
1394,2020-06-30,2020-07-15,000837.SZA,机械行业,increase,预增,679.9,905.2,792.55
1395,2020-06-30,2020-07-08,002869.SZA,软件服务,increase,预增,680.76,762.25,721.505
1396,2020-06-30,2020-07-14,600255.SHA,有色金属,increase,扭亏,684.71,724.35,704.53
1397,2020-06-30,2020-07-20,600745.SHA,通讯行业,increase,预增,715.5,817.44,766.47
1398,2020-06-30,2020-07-14,601208.SHA,材料行业,increase,预增,730.7,840.31,785.505
1399,2020-06-30,2020-07-14,000897.SZA,房地产,increase,扭亏,768.28,1054.69,911.485
1400,2020-06-30,2020-07-08,002567.SZA,农牧饲渔,increase,预增,788.58,899.66,844.12
1401,2020-06-30,2020-07-07,300693.SZA,专用设备,increase,预增,827.48,940.58,884.03
1402,2020-06-30,2020-07-13,002548.SZA,农牧饲渔,increase,预增,854.48,1028.02,941.25
1403,2020-06-30,2020-07-02,002681.SZA,家电行业,increase,预增,900.0,1000.0,950.0
1404,2020-06-30,2020-07-14,002100.SZA,农牧饲渔,increase,预增,912.35,974.84,943.595
1405,2020-06-30,2020-07-14,002030.SZA,医药制造,increase,预增,924.57,1222.03,1073.3
1406,2020-06-30,2020-07-13,837539.SHA,nan,increase,预增,933.23,1162.83,1048.03
1407,2020-06-30,2020-07-01,002577.SZA,电子信息,increase,预增,943.0,1123.0,1033.0
1408,2020-06-30,2020-07-13,002157.SZA,农牧饲渔,increase,扭亏,954.79,991.16,972.975
1409,2020-06-30,2020-07-14,002583.SZA,通讯行业,increase,预增,959.63,1282.13,1120.88
1410,2020-06-30,2020-07-15,834720.SHA,nan,increase,扭亏,966.67,1036.0,1001.335
1411,2020-06-30,2020-05-11,300083.SZA,金属制品,increase,预增,990.0,1020.0,1005.0
1412,2020-06-30,2020-07-09,832698.SHA,nan,increase,扭亏,1068.09,1236.46,1152.275
1413,2020-06-30,2020-07-15,002941.SZA,工程建设,increase,预增,1077.12,1626.44,1351.78
1414,2020-06-30,2020-07-02,300261.SZA,农药兽药,increase,预增,1201.85,1231.11,1216.48
1415,2020-06-30,2020-07-09,300400.SZA,专用设备,increase,预增,1213.85,1233.73,1223.79
1416,2020-06-30,2020-07-10,000737.SZA,化工行业,increase,预增,1234.31,1420.49,1327.4
1417,2020-06-30,2020-07-25,601038.SHA,机械行业,increase,预增,1260.0,1940.0,1600.0
1418,2020-06-30,2020-07-15,002502.SZA,综合行业,increase,扭亏,1271.18,1599.11,1435.145
1419,2020-06-30,2020-07-11,688298.SHA,医疗行业,increase,预增,1294.1,1294.1,1294.1
1420,2020-06-30,2020-07-14,300433.SZA,材料行业,increase,扭亏,1320.0,1330.0,1325.0
1421,2020-06-30,2020-07-14,300460.SZA,电子元件,increase,预增,1329.08,2043.62,1686.35
1422,2020-06-30,2020-07-09,002164.SZA,专用设备,increase,预增,1500.0,1500.0,1500.0
1423,2020-06-30,2020-06-29,002829.SZA,电子信息,increase,预增,1535.23,2119.24,1827.235
1424,2020-06-30,2020-07-08,603301.SHA,医疗行业,increase,预增,1538.97,1588.89,1563.93
1425,2020-06-30,2020-07-09,300719.SZA,航天航空,increase,预增,1656.0,1832.0,1744.0
1426,2020-06-30,2020-07-15,300648.SZA,仪器仪表,increase,预增,1924.7,2329.64,2127.17
1427,2020-06-30,2020-04-27,002876.SZA,电子信息,increase,预增,1955.75,2860.28,2408.015
1428,2020-06-30,2020-07-14,002456.SZA,电子元件,increase,预增,2043.0,2519.0,2281.0
1429,2020-06-30,2020-07-13,830978.SHA,nan,increase,预增,2225.77,2558.03,2391.9
1430,2020-06-30,2020-07-11,000955.SZA,化纤行业,increase,扭亏,2232.85,2994.58,2613.715
1431,2020-06-30,2020-04-25,002385.SZA,农牧饲渔,increase,预增,2279.39,3171.66,2725.525
1432,2020-06-30,2020-04-30,600975.SHA,农牧饲渔,increase,预增,2561.86,3892.78,3227.32
1433,2020-06-30,2020-07-10,300677.SZA,医疗行业,increase,预增,2581.8,2864.1,2722.95
1434,2020-06-30,2020-07-15,300552.SZA,软件服务,increase,扭亏,2759.89,3060.25,2910.07
1435,2020-06-30,2020-07-07,002714.SZA,农牧饲渔,increase,扭亏,6843.74,7164.87,7004.305
1436,2020-06-30,2020-07-09,002562.SZA,医药制造,increase,扭亏,11181.21,14347.27,12764.24
1437,2020-06-30,2020-06-03,834687.SHA,nan,increase,预增,16083.99,18639.35,17361.67
1438,2020-06-30,2020-04-30,688026.SHA,塑胶制品,increase,略增,,,
1439,2020-06-30,2020-04-30,900902.SHA,房地产,increase,预增,,,
1440,2020-06-30,2020-04-24,688399.SHA,医疗行业,increase,略增,,,
1441,2020-06-30,2020-04-24,600216.SHA,医药制造,increase,略增,,,
1442,2020-06-30,2020-04-30,603113.SHA,煤炭采选,increase,略增,,,
1443,2020-06-30,2020-04-10,603363.SHA,农牧饲渔,increase,略增,,,
1444,2020-06-30,2020-04-08,600396.SHA,电力行业,increase,预增,,,
1445,2020-06-30,2020-04-30,600604.SHA,房地产,increase,预增,,,
1446,2020-06-30,2020-04-30,600836.SHA,包装材料,increase,扭亏,,,
1447,2020-06-30,2020-04-30,600152.SHA,电子元件,increase,扭亏,,,
1448,2020-06-30,2020-04-25,603727.SHA,石油行业,increase,略增,,,
1449,2020-06-30,2020-04-29,600235.SHA,造纸印刷,increase,略增,,,
1450,2020-06-30,2020-04-28,603322.SHA,通讯行业,increase,扭亏,,,
1451,2020-06-30,2020-04-28,603335.SHA,汽车行业,increase,略增,,,
1452,2020-06-30,2020-04-28,603693.SHA,电力行业,increase,略增,,,
1453,2020-06-30,2020-04-28,601218.SHA,专用设备,increase,略增,,,
1229,2020-09-30,2020-08-13,300863.SZA,汽车行业,increase,略增,3.63,12.01,7.82
1230,2020-09-30,2020-08-13,300865.SZA,专用设备,increase,略增,1.27,5.71,3.49
1231,2020-09-30,2020-08-13,300866.SZA,电子元件,increase,略增,8.0,18.0,13.0
491,2020-06-30,2020-08-14,688596.SHA,专用设备,increase,略增,32.92,42.7,37.81
492,2020-06-30,2020-08-14,605088.SHA,汽车行业,increase,预增,51.36,51.36,51.36
1227,2020-09-30,2020-08-14,002993.SZA,电子元件,increase,预增,34.58,64.49,49.535
1228,2020-09-30,2020-08-14,833474.SHA,nan,increase,略增,10.49,40.63,25.56
1246,2020-12-31,2020-08-14,300869.SZA,医疗行业,increase,预增,641.95,641.95,641.95
490,2020-06-30,2020-08-15,000760.SZA,汽车行业,increase,扭亏,175.61,190.73,183.17
1224,2020-09-30,2020-08-15,600784.SHA,综合行业,increase,略增,,,
1225,2020-09-30,2020-08-15,600877.SHA,电子元件,increase,扭亏,,,
1226,2020-09-30,2020-08-15,300531.SZA,电子信息,increase,预增,57.93,97.42,77.675
1220,2020-09-30,2020-08-17,833742.SHA,nan,increase,略增,13.01,18.96,15.985
1221,2020-09-30,2020-08-17,300882.SZA,仪器仪表,increase,略增,23.61,35.97,29.79
1222,2020-09-30,2020-08-17,300864.SZA,环保工程,increase,预增,28.2,50.74,39.47
1223,2020-09-30,2020-08-17,300870.SZA,电子元件,increase,预增,28.34,66.84,47.59
489,2020-06-30,2020-08-18,603758.SHA,汽车行业,increase,扭亏,530.46,548.03,539.245
1213,2020-09-30,2020-08-18,300115.SZA,电子元件,increase,预增,106.78,117.41,112.095
1214,2020-09-30,2020-08-18,601975.SHA,港口水运,increase,预增,,,
1215,2020-09-30,2020-08-18,300873.SZA,交运物流,increase,预增,45.0,55.0,50.0
1216,2020-09-30,2020-08-18,300872.SZA,软件服务,increase,预增,68.67,84.62,76.645
1217,2020-09-30,2020-08-18,600963.SHA,造纸印刷,increase,预增,,,
1218,2020-09-30,2020-08-18,603301.SHA,医疗行业,increase,略增,,,
1219,2020-09-30,2020-08-18,002996.SZA,有色金属,increase,略增,3.14,3.14,3.14
1245,2020-12-31,2020-08-18,603931.SHA,化工行业,increase,略增,,,
488,2020-06-30,2020-08-19,300404.SZA,医药制造,increase,预增,290.49,340.07,315.28
1210,2020-09-30,2020-08-19,300878.SZA,医药制造,increase,略增,1.87,11.92,6.895
1211,2020-09-30,2020-08-19,300869.SZA,医疗行业,increase,预增,1006.0,1122.0,1064.0
1212,2020-09-30,2020-08-19,300877.SZA,纺织服装,increase,预增,194.77,228.25,211.51
1205,2020-09-30,2020-08-20,000786.SZA,水泥建材,increase,扭亏,14727.98,15669.34,15198.66
1206,2020-09-30,2020-08-20,000421.SZA,公用事业,increase,预增,362.74,363.14,362.94
1207,2020-09-30,2020-08-20,603363.SHA,农牧饲渔,increase,略增,,,
1208,2020-09-30,2020-08-20,601615.SHA,专用设备,increase,略增,,,
1209,2020-09-30,2020-08-20,688095.SHA,软件服务,increase,预增,112.84,148.34,130.59
487,2020-06-30,2020-08-21,430014.SZA,nan,increase,略增,4.77,4.77,4.77
1203,2020-09-30,2020-08-21,688399.SHA,医疗行业,increase,略增,,,
1204,2020-09-30,2020-08-21,837029.SHA,nan,increase,略增,48.39,48.39,48.39
